City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Khatanga,RU,2021-07-20 22:15:59,71.9667,102.5,56.48,79,100,6.98
295,Erdaojiang,CN,2021-07-20 22:15:59,41.7764,126.0319,69.85,94,56,1.77
296,Homer,US,2021-07-20 22:15:59,59.6425,-151.5483,60.08,87,90,4.61
297,Durazno,UY,2021-07-20 22:14:28,-33.4131,-56.5006,45.32,77,0,8.19
298,Trincomalee,LK,2021-07-20 22:16:00,8.5711,81.2335,81.14,78,100,22.59
299,Preetz,DE,2021-07-20 22:16:00,54.2333,10.2833,64.24,88,90,8.05
300,Port Hardy,CA,2021-07-20 22:16:00,50.6996,-127.4199,64.58,68,75,5.75
301,Grindavik,IS,2021-07-20 22:16:01,63.8424,-22.4338,51.75,100,90,14.97
302,Klamath Falls,US,2021-07-20 22:14:18,42.2249,-121.7817,91.87,21,1,4.0
303,Karratha,AU,2021-07-20 22:16:01,-20.7377,116.8463,68.31,78,43,7.99
304,Mbanza-Ngungu,CD,2021-07-20 22:16:02,-5.25,14.8667,71.38,52,0,8.12
305,Acarau,BR,2021-07-20 22:16:02,-2.8856,-40.12,79.68,81,5,18.07
306,Syracuse,IT,2021-07-20 22:16:02,37.0881,15.2792,77.9,68,7,2.37
307,Agirish,RU,2021-07-20 22:12:10,61.9247,63.0231,62.28,94,100,6.2
308,Acari,PE,2021-07-20 22:16:03,-15.4311,-74.6158,72.48,56,0,5.12
309,Gasa,PS,2021-07-20 22:16:03,31.5,34.4667,80.91,69,2,7.49
310,Kampot,KH,2021-07-20 22:16:04,10.6167,104.1833,78.85,85,82,7.54
311,Narsaq,GL,2021-07-20 22:13:17,60.9167,-46.05,46.62,93,100,3.09
312,Necochea,AR,2021-07-20 22:16:04,-38.5473,-58.7368,46.04,74,45,9.22
313,Chiang Rai,TH,2021-07-20 22:16:04,19.9167,99.9167,75.18,100,75,4.61
314,Palmer,US,2021-07-20 22:16:05,42.1584,-72.3287,86.07,66,75,3.0
315,Soyo,AO,2021-07-20 22:16:05,-6.1349,12.3689,71.6,84,10,8.59
316,Oda,JP,2021-07-20 22:16:06,35.1833,132.5,75.97,78,100,4.36
317,Alvaraes,BR,2021-07-20 22:16:06,-3.2208,-64.8042,80.47,72,74,2.17
318,Marystown,CA,2021-07-20 22:16:06,47.1666,-55.1483,63.75,99,100,8.95
319,Kahului,US,2021-07-20 22:16:07,20.8947,-156.47,84.94,72,40,24.16
320,Gazojak,TM,2021-07-20 22:16:07,41.1875,61.4036,89.04,16,57,6.06
321,Sovetskiy,RU,2021-07-20 22:16:07,61.3614,63.5842,64.47,86,100,4.99
322,Muli,MV,2021-07-20 22:16:08,2.9167,73.5667,81.7,76,78,9.95
323,Szentlorinckata,HU,2021-07-20 22:16:08,47.5195,19.7529,65.75,94,11,3.91
324,Wabana,CA,2021-07-20 22:15:07,47.6332,-52.9481,72.18,93,90,4.0
325,Aasiaat,GL,2021-07-20 22:16:08,68.7098,-52.8699,37.94,93,99,8.3
326,Sakaiminato,JP,2021-07-20 22:16:09,35.55,133.2333,78.78,89,75,3.44
327,Bambous Virieux,MU,2021-07-20 22:16:09,-20.3428,57.7575,71.22,64,75,17.27
328,Shimoda,JP,2021-07-20 22:16:09,34.6667,138.95,83.1,76,13,2.95
329,Lompoc,US,2021-07-20 22:14:44,34.6391,-120.4579,91.02,73,1,11.5
330,Mount Isa,AU,2021-07-20 22:16:10,-20.7333,139.5,49.77,57,51,0.0
331,Naantali,FI,2021-07-20 22:16:10,60.4674,22.0243,61.11,76,0,5.75
332,San Jeronimo,PE,2021-07-20 22:16:11,-11.9472,-75.2829,57.24,54,59,8.12
333,Moerai,PF,2021-07-20 22:16:11,-22.4333,-151.3333,75.63,73,4,17.09
334,Chanthaburi,TH,2021-07-20 22:16:11,12.8333,102.1667,68.61,98,100,2.33
335,Kudahuvadhoo,MV,2021-07-20 22:16:12,2.6708,72.8944,81.77,76,44,10.54
336,Boyolangu,ID,2021-07-20 22:16:12,-8.1181,111.8935,73.49,93,68,3.49
337,Tutoia,BR,2021-07-20 22:16:12,-2.7619,-42.2744,78.1,89,56,10.63
338,Forrest City,US,2021-07-20 22:16:13,35.0081,-90.7898,87.66,73,33,13.09
339,Tessalit,ML,2021-07-20 22:16:13,20.1986,1.0114,95.94,25,85,11.41
340,Teguldet,RU,2021-07-20 22:16:14,57.3064,88.1667,56.53,84,40,1.39
341,Asosa,ET,2021-07-20 22:16:14,10.0667,34.5333,58.46,96,98,2.86
342,Morgantown,US,2021-07-20 22:16:12,39.6295,-79.9559,83.62,60,20,0.0
343,Quatre Cocos,MU,2021-07-20 22:16:15,-20.2078,57.7625,71.1,62,96,21.3
344,Fall River,US,2021-07-20 22:16:16,41.7015,-71.1551,86.68,77,1,1.01
345,Havre-Saint-Pierre,CA,2021-07-20 22:16:16,50.2334,-63.5986,64.76,68,1,14.97
346,Teguise,ES,2021-07-20 22:16:16,29.0605,-13.564,66.42,78,20,20.71
347,Grenaa,DK,2021-07-20 22:16:17,56.4158,10.8783,61.02,82,90,14.9
348,Bojnurd,IR,2021-07-20 22:16:17,37.4747,57.329,66.15,42,0,4.61
349,Dong Hoi,VN,2021-07-20 22:16:17,17.4833,106.6,81.1,75,99,11.23
350,Nanakuli,US,2021-07-20 22:16:18,21.3906,-158.1547,84.11,65,75,11.5
351,Vostok,RU,2021-07-20 22:16:18,46.4856,135.8833,73.71,80,94,1.72
352,Halifax,CA,2021-07-20 22:13:38,44.6453,-63.5724,78.42,82,39,3.0
353,Sao Cristovao,BR,2021-07-20 22:16:18,-11.0147,-37.2064,71.51,94,75,11.5
354,Cacule,BR,2021-07-20 22:13:31,-14.5033,-42.2222,76.82,46,39,10.33
355,Hauterive,FR,2021-07-20 22:16:19,46.0901,3.4459,66.96,82,0,4.74
356,Huanren,CN,2021-07-20 22:16:19,41.2647,125.3667,71.89,95,41,0.92
357,Bud,US,2021-07-20 22:16:20,39.447,-86.1758,85.19,53,21,7.7
358,George Town,MY,2021-07-20 22:16:20,5.4112,100.3354,80.89,85,20,1.01
359,Matamoros,MX,2021-07-20 22:16:20,25.5333,-103.25,93.31,40,75,0.0
360,Agua Verde,MX,2021-07-20 22:16:21,22.9,-106.05,89.69,65,6,8.46
361,Davila,PH,2021-07-20 22:16:21,18.4726,120.5763,79.34,88,100,15.21
362,Rorvik,NO,2021-07-20 22:16:21,64.8621,11.2373,53.56,75,100,15.26
363,Ostersund,SE,2021-07-20 22:16:22,63.1792,14.6357,48.65,81,40,17.27
364,Mushie,CD,2021-07-20 22:16:22,-3.0167,16.9,77.9,31,39,2.53
365,Skjervoy,NO,2021-07-20 22:16:22,70.0311,20.9714,46.62,87,100,33.35
366,Cotorra,CO,2021-07-20 22:16:23,9.0389,-75.7897,88.25,72,21,4.12
367,Huangnihe,CN,2021-07-20 22:16:23,43.5583,128.0239,70.9,93,100,0.31
368,Walvis Bay,NA,2021-07-20 22:16:23,-22.9575,14.5053,56.08,82,0,4.61
369,Haines Junction,CA,2021-07-20 22:16:24,60.7522,-137.5108,75.15,41,57,3.44
370,Yatou,CN,2021-07-20 22:16:24,37.15,122.3833,76.1,85,70,2.48
371,Biak,ID,2021-07-20 22:16:24,-0.9131,122.8766,74.17,89,68,6.46
372,Tual,ID,2021-07-20 22:16:25,-5.6667,132.75,80.51,79,67,20.8
373,Yagodnoye,RU,2021-07-20 22:16:25,62.55,149.6667,74.12,43,84,1.32
374,Maniitsoq,GL,2021-07-20 22:16:25,65.4167,-52.9,43.97,84,90,6.62
375,Praia Da Vitoria,PT,2021-07-20 22:16:26,38.7333,-27.0667,71.85,78,40,13.85
376,Paso De Carrasco,UY,2021-07-20 22:13:28,-34.8603,-56.0522,53.74,50,0,10.36
377,Keti Bandar,PK,2021-07-20 22:16:26,24.1447,67.4497,83.39,85,99,25.12
378,Bosaso,SO,2021-07-20 22:16:26,11.2842,49.1816,90.77,40,47,21.16
379,Golfito,CR,2021-07-20 22:16:27,8.639,-83.166,84.25,80,47,3.71
380,Qasigiannguit,GL,2021-07-20 22:16:27,68.8193,-51.1922,53.85,71,85,4.54
381,Mackay,AU,2021-07-20 22:16:27,-21.15,149.2,59.63,46,1,9.89
382,Bulungu,CD,2021-07-20 22:16:28,-4.55,18.6,74.21,30,42,1.34
383,Fez,MA,2021-07-20 22:12:02,34.0372,-4.9998,77.25,43,0,4.61
384,Borogontsy,RU,2021-07-20 22:12:15,62.6683,131.1683,62.67,78,100,7.05
385,Rawah,IQ,2021-07-20 22:16:28,34.4816,41.9093,96.1,22,0,14.12
386,Dwarka,IN,2021-07-20 22:16:29,22.2394,68.9678,82.9,84,97,27.31
387,Gardony,HU,2021-07-20 22:16:29,47.2094,18.6361,65.68,61,21,12.53
388,Souris,CA,2021-07-20 22:16:29,49.6172,-100.2612,67.86,54,100,13.8
389,Pozo Colorado,PY,2021-07-20 22:16:30,-23.4923,-58.7972,55.33,36,100,4.12
390,Dossor,KZ,2021-07-20 22:16:30,47.5272,52.9811,88.43,31,79,7.7
391,Port Hedland,AU,2021-07-20 22:16:30,-20.3167,118.5667,62.65,94,37,8.05
392,Santa Isabel Do Rio Negro,BR,2021-07-20 22:16:31,-0.4139,-65.0192,77.05,93,90,1.54
393,Culebra,PR,2021-07-20 22:16:31,18.303,-65.301,86.09,76,45,16.4
394,Terralba,IT,2021-07-20 22:16:31,39.7192,8.6392,79.9,80,28,2.68
395,Vancouver,CA,2021-07-20 22:15:05,49.2497,-123.1193,78.1,52,16,5.99
396,Riyadh,SA,2021-07-20 22:16:32,24.6877,46.7219,93.34,25,100,2.62
397,Ahipara,NZ,2021-07-20 22:16:32,-35.1667,173.1667,56.26,92,100,14.0
398,Tonantins,BR,2021-07-20 22:16:32,-2.8731,-67.8022,76.01,86,83,1.41
399,Moose Factory,CA,2021-07-20 22:16:33,51.2585,-80.6094,66.2,63,1,10.36
400,Sharjah,AE,2021-07-20 22:16:33,25.3573,55.4033,97.25,54,20,1.14
401,San Patricio,US,2021-07-20 22:16:33,28.017,-97.5169,93.02,49,88,6.87
402,Stokmarknes,NO,2021-07-20 22:16:34,68.5646,14.9108,50.49,83,100,13.09
403,Chojnice,PL,2021-07-20 22:16:34,53.6955,17.557,60.22,79,54,6.31
404,Tepalcatepec,MX,2021-07-20 22:16:35,19.1833,-102.85,91.47,44,100,3.11
405,Marzuq,YE,2021-07-20 22:16:35,14.4,46.4667,76.71,66,78,3.42
406,Taltal,CL,2021-07-20 22:16:35,-25.4,-70.4833,59.68,71,17,5.1
407,De-Kastri,RU,2021-07-20 22:16:35,51.4667,140.7833,65.16,78,100,6.35
408,Jabinyanah,TN,2021-07-20 22:16:36,35.035,10.9081,80.4,69,0,3.53
409,Udachnyy,RU,2021-07-20 22:16:36,66.4167,112.4,64.74,61,89,6.49
410,Merke,KZ,2021-07-20 22:16:36,42.8728,73.1786,75.15,34,65,9.53
411,Vila Do Maio,CV,2021-07-20 22:16:37,15.1333,-23.2167,77.79,85,31,6.06
412,Monduli,TZ,2021-07-20 22:16:37,-3.3,36.45,58.32,76,5,11.18
413,Canutama,BR,2021-07-20 22:16:37,-6.5339,-64.3831,83.08,50,0,1.79
414,Kiama,AU,2021-07-20 22:16:38,-34.6833,150.8667,51.39,59,95,8.01
415,Lagos,NG,2021-07-20 22:15:00,6.5833,3.75,75.81,89,100,5.35
416,Sale,MA,2021-07-20 22:16:38,34.0389,-6.8166,68.76,82,75,0.0
417,Vila Franca Do Campo,PT,2021-07-20 22:16:39,37.7167,-25.4333,70.21,93,99,12.93
418,Townsville,AU,2021-07-20 22:16:39,-19.25,146.8,65.28,34,5,9.22
419,Dabakala,CI,2021-07-20 22:16:39,8.3667,-4.4333,74.64,87,99,5.37
420,Sept-Iles,CA,2021-07-20 22:16:40,50.2001,-66.3821,67.24,70,75,4.0
421,Rabat,MA,2021-07-20 22:16:40,33.9911,-6.8401,68.16,83,75,0.0
422,Kilindoni,TZ,2021-07-20 22:16:40,-7.9139,39.6668,76.66,80,37,16.55
423,Tuatapere,NZ,2021-07-20 22:16:41,-46.1333,167.6833,43.83,85,100,5.79
424,Porto Novo,BJ,2021-07-20 22:16:41,6.4965,2.6036,78.62,82,58,8.1
425,Srednekolymsk,RU,2021-07-20 22:16:41,67.45,153.6833,67.21,67,63,11.88
426,Kailua,US,2021-07-20 22:16:42,21.4022,-157.7394,84.15,68,40,17.27
427,Fair Lawn,US,2021-07-20 22:16:42,40.9404,-74.1318,88.66,60,90,1.01
428,Tayginka,RU,2021-07-20 22:16:42,55.6244,60.5076,67.15,68,25,7.9
429,Gorontalo,ID,2021-07-20 22:16:43,0.5412,123.0595,75.09,90,95,1.66
430,Varginha,BR,2021-07-20 22:16:43,-21.5514,-45.4303,55.11,27,94,5.93
431,Mikuni,JP,2021-07-20 22:16:44,36.2171,136.1519,80.51,81,10,3.31
432,Belyy Yar,RU,2021-07-20 22:16:44,53.6039,91.3903,60.69,88,0,0.0
433,Nhulunbuy,AU,2021-07-20 22:16:44,-12.2333,136.7667,74.01,78,40,9.22
434,Merauke,ID,2021-07-20 22:16:45,-8.4667,140.3333,77.59,76,71,14.18
435,Burma,MM,2021-07-20 22:16:45,22.0,98.0,69.28,99,100,1.59
436,Leningradskiy,RU,2021-07-20 22:16:45,69.3833,178.4167,37.54,75,27,9.55
437,Erenhot,CN,2021-07-20 22:16:46,43.6475,111.9767,79.52,46,0,10.67
438,Alta Floresta,BR,2021-07-20 22:16:46,-9.8756,-56.0861,79.75,34,0,2.3
439,Yerbogachen,RU,2021-07-20 22:16:46,61.2767,108.0108,62.15,81,100,2.35
440,Byron Bay,AU,2021-07-20 22:16:47,-28.65,153.6167,56.17,65,1,14.99
441,Auki,SB,2021-07-20 22:15:21,-8.7676,160.7034,80.35,82,87,5.35
442,Eyl,SO,2021-07-20 22:16:47,7.9803,49.8164,76.55,77,6,24.34
443,Megali Panayia,GR,2021-07-20 22:16:48,40.45,23.6833,78.35,54,6,5.3
444,Inzer,RU,2021-07-20 22:16:48,54.2167,57.5556,62.78,95,60,3.98
445,Banda Aceh,ID,2021-07-20 22:16:48,5.5577,95.3222,79.93,77,100,14.63
446,Comodoro Rivadavia,AR,2021-07-20 22:15:01,-45.8667,-67.5,51.66,54,0,9.22
447,Kiruna,SE,2021-07-20 22:16:49,67.8557,20.2251,45.52,61,40,11.5
448,Sola,VU,2021-07-20 22:16:49,-13.8833,167.55,79.79,75,60,8.52
449,Fortuna,US,2021-07-20 22:16:49,40.5982,-124.1573,86.18,76,20,3.0
450,Kimbe,PG,2021-07-20 22:16:50,-5.5502,150.1429,78.55,85,81,4.45
451,Tocopilla,CL,2021-07-20 22:16:07,-22.092,-70.1979,65.37,66,21,4.65
452,Ahmadabad,IN,2021-07-20 22:16:50,23.0333,72.6167,80.64,89,90,8.05
453,Sur,OM,2021-07-20 22:16:50,22.5667,59.5289,90.39,61,77,8.86
454,Panama City,PA,2021-07-20 22:16:51,8.9936,-79.5197,91.17,69,20,16.11
455,Dingle,PH,2021-07-20 22:16:51,10.9995,122.6711,77.76,87,85,11.61
456,Muros,ES,2021-07-20 22:16:51,42.7762,-9.0603,66.7,86,45,6.78
457,Pembroke,CA,2021-07-20 22:16:52,45.8168,-77.1162,64.67,86,95,8.97
458,Oranjestad,AW,2021-07-20 22:16:52,12.524,-70.027,84.15,74,20,28.77
459,Bella Union,UY,2021-07-20 22:16:52,-30.2752,-57.6007,49.06,56,30,4.25
460,Yar-Sale,RU,2021-07-20 22:16:53,66.8333,70.8333,57.15,87,99,9.57
461,Kaeo,NZ,2021-07-20 22:16:53,-35.1,173.7833,58.32,96,100,11.21
462,Santiago,CL,2021-07-20 22:13:57,-33.4569,-70.6483,72.55,22,0,0.0
463,Santa Catalina,PH,2021-07-20 22:16:54,9.3337,122.8637,80.04,86,100,9.95
464,San Vicente,AR,2021-07-20 22:16:54,-26.6167,-54.1333,46.94,63,85,1.97
465,Cockburn Town,TC,2021-07-20 22:16:54,21.4612,-71.1419,84.16,70,40,14.97
466,Taft,IR,2021-07-20 22:16:55,31.7471,54.2088,78.75,13,40,6.91
467,Ixtapa,MX,2021-07-20 22:16:55,20.7,-105.2,89.22,62,20,9.22
468,Kargil,IN,2021-07-20 22:16:55,34.5667,76.1,55.83,63,67,7.09
469,Avera,US,2021-07-20 22:16:56,33.194,-82.5271,78.67,83,99,6.31
470,Honiara,SB,2021-07-20 22:15:21,-9.4333,159.95,82.71,74,56,3.42
471,Kajaani,FI,2021-07-20 22:16:56,64.2273,27.7285,50.05,71,0,10.36
472,Ugoofaaru,MV,2021-07-20 22:16:56,5.6667,73.0,82.76,75,98,13.49
473,Lazaro Cardenas,MX,2021-07-20 22:16:57,17.9583,-102.2,86.02,71,100,8.93
474,Bastia,FR,2021-07-20 22:16:57,42.6667,9.3333,76.3,74,0,2.3
475,Port Keats,AU,2021-07-20 22:16:58,-14.25,129.55,65.01,30,13,8.7
476,Jan Kempdorp,ZA,2021-07-20 22:16:58,-27.9225,24.8305,48.7,37,75,6.17
477,Bontang,ID,2021-07-20 22:13:57,0.1333,117.5,77.04,90,71,5.66
478,Liepaja,LV,2021-07-20 22:16:58,56.5419,21.0367,68.05,77,20,6.91
479,Barghat,IN,2021-07-20 22:16:59,22.0333,79.7167,74.16,91,100,9.91
480,Prince Rupert,CA,2021-07-20 22:12:04,54.3161,-130.3201,60.89,77,90,3.44
481,Mogadishu,SO,2021-07-20 22:13:42,2.0371,45.3438,76.46,86,98,20.74
482,Xichang,CN,2021-07-20 22:16:59,27.8964,102.2634,63.82,91,31,1.3
483,Marawi,PH,2021-07-20 22:17:00,7.9986,124.2928,69.66,87,88,5.37
484,Lufilufi,WS,2021-07-20 22:17:00,-13.8745,-171.5986,85.78,73,92,21.83
485,Clyde River,CA,2021-07-20 22:17:00,70.4692,-68.5914,41.23,93,90,4.61
486,Beira,MZ,2021-07-20 22:17:01,-19.8436,34.8389,66.51,87,0,7.76
487,Tarauaca,BR,2021-07-20 22:17:01,-8.1614,-70.7656,79.92,57,9,1.23
488,Gisborne,NZ,2021-07-20 22:17:01,-38.6533,178.0042,48.94,73,100,6.13
489,Alenquer,BR,2021-07-20 22:17:02,-1.9417,-54.7383,80.94,62,86,1.36
490,Esso,RU,2021-07-20 22:12:16,55.9333,158.7,63.7,73,99,4.74
491,Hurghada,EG,2021-07-20 22:17:02,27.2574,33.8129,91.22,32,4,24.87
492,Jamame,SO,2021-07-20 22:17:03,0.0722,42.7506,75.63,81,29,12.82
493,Saint-Georges,GD,2021-07-20 22:17:03,12.0564,-61.7485,83.88,74,20,20.71
494,Shaowu,CN,2021-07-20 22:16:08,27.3409,117.4831,73.99,96,78,2.24
495,Henties Bay,NA,2021-07-20 22:17:03,-22.116,14.2845,55.85,91,0,7.02
496,Banjar,ID,2021-07-20 22:17:04,-8.19,114.9675,78.66,90,69,5.32
497,Oktyabrskiy,RU,2021-07-20 22:17:04,54.4815,53.471,65.62,95,99,5.73
498,Vaxjo,SE,2021-07-20 22:17:04,56.8777,14.8091,59.05,82,96,5.75
499,Ibra,OM,2021-07-20 22:17:05,22.6906,58.5334,85.3,60,58,5.06
500,Posevnaya,RU,2021-07-20 22:17:05,54.3006,83.3297,54.05,87,88,6.2
501,Pathankot,IN,2021-07-20 22:17:05,32.2833,75.65,77.22,89,20,1.25
502,Laguna,US,2021-07-20 22:17:06,38.421,-121.4238,104.14,31,1,5.01
503,Banmankhi,IN,2021-07-20 22:17:06,25.8833,87.1833,80.17,83,100,4.36
504,Surgut,RU,2021-07-20 22:17:07,61.25,73.4167,62.78,100,0,4.47
505,Vlotho,DE,2021-07-20 22:17:07,52.1653,8.86,64.31,72,90,2.3
506,Neuquen,AR,2021-07-20 22:12:49,-38.9516,-68.0591,55.29,71,0,0.0
507,Dukat,RU,2021-07-20 22:17:08,62.55,155.55,68.0,39,61,1.63
508,Druzhba,UA,2021-07-20 22:17:08,52.0428,33.9453,68.65,68,94,6.08
509,Sao Gabriel,BR,2021-07-20 22:17:08,-30.3364,-54.32,47.1,71,57,2.8
510,Krasnokamensk,RU,2021-07-20 22:17:09,50.0979,118.0369,68.92,87,100,2.77
511,Los Llanos De Aridane,ES,2021-07-20 22:17:09,28.6585,-17.9182,67.75,91,75,17.27
512,Shubarshi,KZ,2021-07-20 22:17:09,48.5872,57.1869,80.65,29,27,11.72
513,Deputatskiy,RU,2021-07-20 22:17:10,69.3,139.9,51.51,79,100,11.45
514,Batemans Bay,AU,2021-07-20 22:17:10,-35.7167,150.1833,50.92,57,29,14.18
515,Tall Kayf,TR,2021-07-20 22:17:10,37.0833,41.0667,90.19,22,0,10.87
516,Camocim,BR,2021-07-20 22:17:11,-2.9022,-40.8411,80.4,78,30,15.86
517,San Cristobal,VE,2021-07-20 22:17:11,7.7669,-72.225,80.78,61,5,6.26
518,Miri,MY,2021-07-20 22:17:11,4.4148,114.0089,75.34,100,20,2.3
519,Ferme-Neuve,CA,2021-07-20 22:17:12,46.7001,-75.4493,58.78,97,99,3.36
520,Harper,LR,2021-07-20 22:17:12,4.375,-7.7169,76.64,73,25,8.32
521,Pucallpa,PE,2021-07-20 22:17:12,-8.3791,-74.5539,80.64,54,20,4.61
522,High Prairie,CA,2021-07-20 22:17:13,55.4334,-116.4858,63.7,53,62,8.55
523,Lucea,JM,2021-07-20 22:17:13,18.451,-78.1736,89.46,77,40,16.71
524,Miles City,US,2021-07-20 22:17:13,46.4083,-105.8406,92.37,31,1,18.41
525,Susangerd,IR,2021-07-20 22:17:14,31.5608,48.1831,95.02,38,6,9.98
526,Samarai,PG,2021-07-20 22:17:14,-10.6167,150.6667,78.57,82,98,15.21
527,Vung Tau,VN,2021-07-20 22:17:14,10.346,107.0843,79.63,85,97,12.41
528,Poronaysk,RU,2021-07-20 22:17:15,49.2167,143.1167,59.23,86,100,5.1
529,Puerto Del Rosario,ES,2021-07-20 22:17:15,28.5004,-13.8627,71.35,73,20,20.71
530,Omboue,GA,2021-07-20 22:17:15,-1.5746,9.2618,73.26,84,20,8.08
531,Sobolevo,RU,2021-07-20 22:17:16,54.4299,31.8996,61.54,60,100,5.46
532,Miyako,JP,2021-07-20 22:17:16,39.6367,141.9525,77.31,82,66,2.84
533,Payson,US,2021-07-20 22:17:16,40.0444,-111.7321,95.0,28,1,1.99
534,Manoel Urbano,BR,2021-07-20 22:17:17,-8.8389,-69.2597,80.33,52,9,1.01
535,Bida,NG,2021-07-20 22:17:17,9.0833,6.0167,74.43,92,92,3.58
